blue_champion,red_champion,blue_wr,games_count,lane
Soraka,Sona,0.0,1,support
Soraka,Swain,0.0,1,support
Soraka,Xerath,1.0,1,support
Swain,Bard,0.0,1,support
Swain,Brand,0.5,2,support
Swain,Braum,0.0,1,support
Swain,Karma,1.0,1,support
Swain,Leona,1.0,1,support
Swain,Lux,0.5,4,support
Swain,Mel,1.0,2,support
Swain,Morgana,0.3333333333333333,6,support
Swain,Nami,0.3333333333333333,3,support
Swain,Nautilus,0.25,4,support
Swain,Pyke,0.3333333333333333,3,support
Swain,Rakan,1.0,1,support
Swain,Seraphine,0.0,1,support
Swain,Soraka,0.0,1,support
Swain,Taric,0.0,1,support
Swain,Teemo,0.0,1,support
Swain,Thresh,1.0,1,support
Swain,Xerath,0.0,1,support
Swain,Yone,1.0,1,support
Sylas,Nami,0.0,1,support
Sylas,Seraphine,1.0,1,support
Sylas,Veigar,0.0,1,support
TahmKench,Anivia,0.0,1,support
TahmKench,Ashe,0.0,2,support
TahmKench,Blitzcrank,0.5,2,support
TahmKench,Brand,0.0,2,support
TahmKench,Leona,0.6666666666666666,3,support
TahmKench,Lulu,0.0,1,support
TahmKench,Lux,0.5,2,support
TahmKench,Malphite,1.0,1,support
TahmKench,Mel,0.0,1,support
TahmKench,Morgana,0.4,5,support
TahmKench,Nautilus,0.0,1,support
TahmKench,Neeko,0.0,1,support
TahmKench,Pantheon,1.0,1,support
TahmKench,Pyke,0.0,2,support
TahmKench,Seraphine,0.6666666666666666,3,support
TahmKench,Soraka,1.0,1,support
TahmKench,Swain,0.0,1,support
TahmKench,Thresh,0.3333333333333333,3,support
TahmKench,Velkoz,0.0,2,support
TahmKench,Zyra,0.0,1,support
Taliyah,Lux,0.0,1,support
Taliyah,Mel,0.0,1,support
Taliyah,TahmKench,1.0,1,support
Taric,Leona,1.0,1,support
Taric,Lux,1.0,1,support
Taric,Rakan,0.0,1,support
Taric,Sona,1.0,1,support
Taric,Xerath,0.0,1,support
Taric,Yuumi,0.0,1,support
Teemo,Leona,1.0,1,support
Teemo,Lux,0.5,2,support
Teemo,Pyke,1.0,1,support
Teemo,Seraphine,0.0,1,support
Teemo,TahmKench,0.0,1,support
Teemo,Velkoz,0.0,1,support
Teemo,Yuumi,0.0,1,support
Thresh,Blitzcrank,0.0,1,support
Thresh,Galio,1.0,1,support
Thresh,Jinx,1.0,1,support
Thresh,Leona,1.0,2,support
Thresh,Lissandra,0.0,1,support
Thresh,Lux,0.7142857142857143,7,support
Thresh,Mel,0.0,1,support
Thresh,Morgana,0.8,5,support
Thresh,Nami,1.0,1,support
Thresh,Nautilus,0.5,2,support
Thresh,Neeko,0.75,4,support
Thresh,Pyke,1.0,2,support
Thresh,Rakan,1.0,1,support
Thresh,Rell,0.5,2,support
Thresh,Seraphine,0.6666666666666666,3,support
Thresh,Shaco,0.5,2,support
Thresh,Sona,0.0,1,support
Thresh,Soraka,0.0,2,support
Thresh,Swain,0.5,2,support
Thresh,TahmKench,0.0,1,support
Thresh,Teemo,0.0,1,support
Thresh,Veigar,0.0,1,support
Thresh,Velkoz,1.0,2,support
Thresh,Zoe,0.0,1,support
Thresh,Zyra,0.0,2,support
Tristana,Morgana,1.0,1,support
Twitch,Nautilus,1.0,1,support
Twitch,Zyra,1.0,1,support
Vayne,Mel,0.0,1,support
Veigar,Lux,1.0,2,support
Veigar,Morgana,1.0,1,support
Veigar,Nami,1.0,1,support
Veigar,Nautilus,0.0,1,support
Veigar,Thresh,0.0,1,support
Veigar,Yuumi,0.0,1,support
Veigar,Ziggs,1.0,1,support
Velkoz,Brand,1.0,1,support
Velkoz,FiddleSticks,0.0,1,support
Velkoz,Lux,0.3333333333333333,3,support
Velkoz,Mel,0.3333333333333333,3,support
Velkoz,Morgana,0.5,4,support
Velkoz,Nami,1.0,1,support
Velkoz,Nautilus,1.0,1,support
Velkoz,Pantheon,0.0,1,support
Velkoz,Seraphine,0.5,4,support
Velkoz,Soraka,0.5,2,support
Velkoz,TahmKench,0.0,1,support
Velkoz,Ziggs,0.0,1,support
Vi,Pyke,0.0,1,support
Viktor,Mel,1.0,1,support
Xerath,Bard,1.0,1,support
Xerath,Brand,1.0,1,support
Xerath,Karma,0.0,1,support
Xerath,Leona,0.0,1,support
Xerath,Morgana,0.0,1,support
Xerath,Nautilus,1.0,1,support
Xerath,Neeko,1.0,1,support
Xerath,Rell,0.0,1,support
Xerath,Seraphine,0.0,2,support
Xerath,Soraka,1.0,1,support
Xerath,Taliyah,0.0,1,support
Xerath,Thresh,0.5,2,support
Xerath,Zyra,0.4,5,support
Yasuo,Brand,0.0,1,support
Yasuo,Teemo,0.0,1,support
Yasuo,Thresh,0.0,1,support
Yone,Nautilus,0.0,1,support
Yone,Taric,0.0,1,support
Yuumi,Anivia,1.0,1,support
Yuumi,Annie,0.0,1,support
Yuumi,Brand,0.0,2,support
Yuumi,FiddleSticks,0.0,1,support
Yuumi,Leona,1.0,1,support
Yuumi,Lux,0.6,10,support
Yuumi,Malphite,1.0,1,support
Yuumi,Mel,0.5,2,support
Yuumi,Milio,0.0,1,support
Yuumi,Nami,0.0,3,support
Yuumi,Nautilus,0.0,1,support
Yuumi,Neeko,0.0,1,support
Yuumi,Pantheon,0.0,1,support
Yuumi,Poppy,1.0,1,support
Yuumi,Pyke,1.0,1,support
Yuumi,Rell,1.0,1,support
Yuumi,Renata,1.0,1,support
Yuumi,Senna,0.0,1,support
Yuumi,Seraphine,0.6,5,support
Yuumi,Soraka,0.0,1,support
Yuumi,TahmKench,0.0,2,support
Yuumi,Taric,1.0,1,support
Yuumi,Thresh,0.5,2,support
Yuumi,Ziggs,0.0,1,support
Yuumi,Zyra,0.0,1,support
Ziggs,Morgana,0.5,2,support
Ziggs,Soraka,1.0,1,support
Ziggs,Velkoz,0.0,1,support
Zilean,Leona,0.5,2,support
Zilean,Lulu,0.0,3,support
Zilean,Lux,0.5,2,support
Zilean,Maokai,1.0,1,support
Zilean,Nami,1.0,1,support
Zilean,Pyke,1.0,1,support
Zilean,Sion,0.0,1,support
Zilean,TahmKench,1.0,1,support
Zilean,Zyra,0.0,1,support
Zoe,Mel,0.0,1,support
Zoe,Morgana,0.0,1,support
Zoe,Seraphine,0.0,1,support
Zoe,Veigar,0.0,1,support
Zyra,Alistar,0.5,2,support
Zyra,Blitzcrank,1.0,1,support
Zyra,Garen,0.0,1,support
Zyra,Jhin,0.0,1,support
Zyra,Leona,1.0,1,support
Zyra,Lux,0.5714285714285714,7,support
Zyra,Maokai,1.0,1,support
Zyra,Morgana,0.8,5,support
Zyra,Nautilus,0.6666666666666666,3,support
Zyra,Pantheon,0.0,1,support
Zyra,Pyke,0.0,1,support
Zyra,Rakan,0.0,1,support
Zyra,Senna,1.0,1,support
Zyra,Seraphine,0.25,4,support
Zyra,Shen,1.0,1,support
Zyra,Soraka,0.5,2,support
Zyra,Swain,0.0,1,support
Zyra,TahmKench,1.0,1,support
Zyra,Veigar,0.0,1,support
